length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,filename,Genre,TrackID,label
3.0,0.34117836,0.09716171,0.17709218,0.0059482637,2629.671129937764,334848.73934370704,2361.169151588213,55955.78774947253,5294.103628305288,716692.7460636967,0.1186260516826923,0.002799853220493836,-2.2712172e-06,0.026110625,5.6011824e-05,0.003261538,135.99917763157896,-91.28227,2308.2476,68.800934,434.5551,-1.20356,311.61118,55.821613,161.33174,-19.670053,134.35774,13.960571,53.694817,-2.2832627,104.51637,10.019308,64.35625,-13.739182,102.827354,10.595211,48.799416,-4.555714,63.501263,-5.274875,41.02177,-9.370004,50.90677,-3.250156,36.489574,-17.200117,49.82557,-2.529073,49.691254,-16.651314,67.94799,-1.8122512,63.25211,-2.1452346,67.825424,-0.77063787,61.11058,Latin-TRQDKLE128F4221FFE-6,Latin,TRQDKLE128F4221FFE,Latin
3.0,0.38354468,0.086161636,0.19736683,0.0049243644,2485.226157713833,282929.05053149315,2641.705717356861,49603.21809712071,5424.462327223558,967074.3793566903,0.10647911658653846,0.0016227875799822381,-0.0017785551,0.017499965,-0.0029195857,0.013421698,107.666015625,-43.993168,3222.8206,86.44437,477.39874,2.2909458,176.06944,11.417352,187.46478,-5.3974423,174.42905,7.602851,72.36113,-1.2557895,63.259045,0.5404246,75.8499,-3.3349762,48.93016,7.8075275,45.42782,2.9558017,46.93404,-2.199521,86.49281,0.8407629,49.018967,3.3192987,40.893917,-5.894989,41.454792,3.5354333,43.82647,-10.157438,75.07885,0.3187051,39.599625,-8.960231,54.81669,-4.3549185,56.342518,Latin-TRUQZEP128F4248321-6,Latin,TRUQZEP128F4248321,Latin
3.0,0.2606201,0.09250753,0.15477028,0.0031938935,2301.031702599159,202977.29731426766,2484.039612460114,103795.38445148441,5031.067270132212,1265226.593404867,0.10113807091346154,0.000817204946596947,-7.3067764e-05,0.01557466,0.00021317681,0.0045833844,135.99917763157896,-104.78001,2270.7498,84.5911,355.6759,-0.28467032,157.51697,19.448652,103.77538,4.899911,101.03401,14.653093,70.296074,-1.9634014,66.4278,1.3085477,54.37747,-1.6096811,56.91528,-6.6058855,73.33972,-18.137548,76.97484,-10.092903,85.17365,-2.4616156,97.59846,8.164493,128.7207,-2.324941,96.715775,4.5606894,111.5886,-19.242863,99.145256,-19.971874,120.95726,-9.629168,94.518585,10.279336,99.38111,Latin-TRSTYBN128F92F08B2-4,Latin,TRSTYBN128F92F08B2,Latin
3.0,0.38268206,0.07128387,0.18574739,0.0012548582,2019.7465392243882,85838.87392756666,2265.578097659989,49809.618657946194,4439.980844350962,605410.0927333155,0.09024939903846153,0.0004996268142609907,0.003388,0.02166762,0.004438848,0.0042039533,129.19921875,-48.80344,912.9978,109.73451,261.9922,-13.03025,134.96935,24.429203,64.66002,-4.2785087,90.41298,21.396074,77.27483,-3.327444,65.36643,7.9760966,78.28344,-10.630786,110.28943,-3.0741026,50.38867,-0.9435548,51.135136,-1.7856742,87.56968,3.4700525,47.987656,1.5372467,45.619793,-4.2317843,64.233315,-6.9128118,36.397495,-7.8573484,23.11519,0.009071761,41.78071,-1.1061516,67.95966,3.3183079,69.89966,Latin-TROFVOI128F426AFB0-9,Latin,TROFVOI128F426AFB0,Latin
3.0,0.2811027,0.0960309,0.19786878,0.008168109,1574.5154571915477,324074.01323664334,2194.261933203972,178684.1262052841,3661.72119140625,2610700.622098721,0.045887169471153844,0.00029404150663748293,2.7505791e-06,0.03632268,9.0545735e-05,0.003474017,123.046875,-138.1628,4126.598,106.59093,698.45276,17.80052,125.883446,36.26116,193.90378,12.555689,329.65805,16.304863,59.22933,-4.529507,101.44708,5.73546,81.64291,-1.5005234,95.48292,7.100463,124.80585,-4.6702957,36.003807,-0.39319623,52.919285,-3.745263,66.49558,-0.54649764,50.545155,0.61774457,46.021477,-8.554258,44.351276,-15.979062,41.608723,-0.75844824,70.29322,-5.9494014,66.87075,-9.629704,128.60115,Latin-TRXGMMQ128EF342181-3,Latin,TRXGMMQ128EF342181,Latin
3.0,0.28851902,0.08301165,0.1773491,0.0021246593,2646.7586701405894,488760.5495606067,2539.6784140031086,78947.78039451697,5499.083158052885,1291475.8570474987,0.13014573317307693,0.002868187074830546,-1.2385429e-05,0.022692425,8.3190745e-05,0.00454862,143.5546875,-52.01038,898.33417,75.58985,453.8138,-3.623795,209.07373,29.349,113.19928,3.4924006,79.951126,11.208,76.00888,-4.1116486,248.47153,12.083799,63.308197,-1.9384764,55.684998,0.5119772,66.55658,1.2916387,60.287918,-0.7542938,42.684082,-7.040224,38.2213,0.4939468,40.140926,-4.6951146,55.340378,-4.4640336,69.39929,-2.200508,60.702305,8.608987,78.68966,2.449779,86.0807,6.359815,109.43848,Latin-TRJMUVN128F423D014-7,Latin,TRJMUVN128F423D014,Latin
3.0,0.3932396,0.09567933,0.10744563,0.007461384,2529.6157983124485,932885.7112143134,2792.8650857653306,212088.79493949824,5826.636305588942,3794755.564033668,0.10679462139423077,0.0046804583425352556,-8.61575e-07,0.0019077973,-6.6176966e-05,0.014312083,184.5703125,-165.26042,5768.8564,79.98989,838.1435,15.827866,266.8662,24.12116,154.75174,7.197745,129.85535,9.871173,85.808784,4.0085597,109.35123,-1.7359658,107.99008,-1.6516484,81.27429,-0.46417663,74.8316,-8.314924,94.04064,-4.1751833,67.740974,-4.3696313,46.298462,1.2709528,62.505913,-3.6624906,34.62467,-3.6648057,33.890804,-0.34068468,42.570522,4.286392,61.527042,0.74172306,57.699383,-6.6480174,79.583565,Latin-TRRIBOP128F934D0E6-10,Latin,TRRIBOP128F934D0E6,Latin
3.0,0.3805571,0.081126556,0.21874069,0.0014453976,2348.3386396772435,431332.43983145186,2409.620901097921,111902.54883499103,4684.962439903846,1758485.4992422126,0.12161207932692308,0.0026497538414227187,-0.003203057,0.032521993,-0.0040271343,0.0072798124,129.19921875,-18.736223,981.2916,94.536804,491.0968,-13.508831,134.0736,17.089409,168.51718,-8.104725,151.53194,-3.996612,86.9175,4.8175983,78.86519,3.15651,36.453587,-6.150683,59.78764,2.5193117,51.245567,0.16324358,66.324265,0.8396202,35.181076,0.6665361,36.6646,-2.9591525,56.734856,-4.2109075,54.485134,3.879208,41.92126,-6.4975634,36.851967,0.8677853,24.559298,-5.1831656,22.84248,-12.792467,27.617506,Latin-TRSGPHB128F428B47B-2,Latin,TRSGPHB128F428B47B,Latin
3.0,0.3805845,0.08911303,0.189604,0.0047245035,1819.2885430284646,578376.8743258793,2277.3775708514854,250611.45393663296,3934.6959510216348,3324001.427147127,0.05665940504807692,0.00115293504218378,2.0159738e-05,0.01963806,0.0003380636,0.012380277,161.4990234375,-103.04463,3438.3513,108.59635,933.5238,4.379849,568.0085,30.95833,162.51741,15.811037,157.12439,14.535783,70.60186,0.58859676,84.9803,5.7129073,53.5124,-0.95341223,60.40863,3.6882381,68.6335,-0.5780705,73.20663,-0.5628031,87.09972,-0.6891431,46.60617,0.68131673,35.01692,-6.5001984,45.44142,2.1427364,37.62904,-3.4525735,24.797773,-0.08685919,51.812584,-6.7256737,28.606964,1.0084295,30.719053,Latin-TRSUKMI128F4235A37-6,Latin,TRSUKMI128F4235A37,Latin
3.0,0.28413057,0.0916071,0.14902936,0.0019187088,1976.2120583573355,201626.78303930184,2497.6290129943027,97703.35361793078,4626.160231370192,1152304.7119215396,0.06585036057692308,0.0008978541221844374,1.386122e-06,0.015805507,-0.00013764334,0.003752401,123.046875,-113.82301,1096.5942,94.7458,370.8208,18.049934,198.99522,42.28997,93.98546,6.537693,49.427376,11.595633,45.42092,7.299892,52.027504,4.7152734,74.770615,0.110751696,41.318996,3.1806142,30.807108,-1.1124136,23.598433,-3.771026,46.142033,-6.3612266,45.236767,-0.2179498,36.30069,-6.230063,120.530075,-1.0484383,81.7913,1.896424,70.1415,6.587525,83.90802,4.111642,119.49268,3.439689,66.36048,Latin-TRPFGMK128F426499F-9,Latin,TRPFGMK128F426499F,Latin
3.0,0.49633038,0.08839264,0.26402792,0.0043068463,1689.3108589690576,398614.25290481094,2214.80565680813,294978.0709180523,4050.2298677884614,2529934.7856391817,0.03887094350961538,0.0003958170089495958,-6.3630665e-05,0.061861806,-0.0007773585,0.003604616,89.10290948275862,-99.15707,2181.0688,104.096405,818.2011,-4.7886033,387.03772,39.10901,115.533066,6.0854425,53.278954,24.567545,48.211674,13.78241,51.534065,21.047258,23.665089,1.9809115,16.119083,13.128698,28.324865,21.158144,44.273075,13.889584,16.11913,-2.9400964,16.904888,0.14223328,32.05358,6.164956,23.063742,10.081927,29.424177,0.7006429,21.974676,11.88698,24.227873,-0.078038625,18.464521,-6.3608217,32.433506,Latin-TRXHQTA128F42691DF-3,Latin,TRXHQTA128F42691DF,Latin
