length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,percussive_mean,percussive_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,filename,Genre,TrackID,label
3.0,0.43565345,0.085329786,0.08662545,0.0017193052,2765.7042978346976,883813.15195503,2340.1471014228423,329317.1917284547,5183.373272235577,3261802.1692857235,0.12578876201923078,0.004678723939071745,-6.866559e-05,0.0056790784,-4.924747e-05,0.0019888394,103.359375,-179.29114,3829.1077,58.565407,1283.3618,-42.138992,1033.0902,34.87532,832.9953,13.214607,336.1806,19.460644,374.88666,22.79873,337.4166,2.298317,216.02464,5.0597124,146.83528,11.429371,181.78513,9.992627,190.31013,10.638722,140.21072,7.7776127,67.18069,8.986792,78.47216,-1.4019804,57.351143,10.085483,68.07991,1.6899866,76.32409,-0.06554976,102.33267,0.1535181,86.0485,7.972542,88.497795,Reggae-TRNYFCZ12903CE4F86-8,Reggae,TRNYFCZ12903CE4F86,Reggae
3.0,0.42061362,0.09213072,0.19153196,0.0016005929,1802.447964459673,2267977.7926996807,2024.2852386577117,567334.1652959917,3574.594538762019,7504211.280808963,0.07593900240384616,0.012736926502024635,1.1321917e-05,0.02574712,0.00046525078,0.0069390493,123.046875,-154.63168,5122.0396,123.74876,4683.437,38.834003,348.09473,27.395365,359.16113,2.5658045,39.25726,24.897247,118.36545,-3.7380838,144.81848,12.477886,58.394367,1.8467222,30.675243,3.2262495,77.49383,4.1588902,41.15975,-0.30998632,31.59793,0.48612723,52.036243,4.442763,31.618998,-2.7534878,38.040916,0.66461104,36.488293,0.738889,33.388855,4.9527106,30.911995,-2.4729345,43.96924,2.7810533,27.00174,Reggae-TRLSUZY128F428821C-9,Reggae,TRLSUZY128F428821C,Reggae
3.0,0.39230245,0.086718515,0.11145674,0.0021280874,2871.8773598995876,400218.15966680396,2732.8851284369766,74844.91627807425,5980.101787860577,1444330.9328733815,0.1419658954326923,0.004339105575042364,-2.578305e-05,0.0070525534,-5.3301308e-05,0.0036739702,117.45383522727273,-109.6241,3243.9006,56.892616,304.64658,-2.1811552,203.65974,38.40305,113.676704,11.628627,137.07874,11.523234,67.77878,5.6128597,94.511246,6.382015,47.142582,2.6552687,62.835194,-2.9410903,40.63291,-6.065976,31.34835,-0.49380422,51.797295,-12.186094,50.896267,-7.640153,30.511675,-10.373009,23.305874,-2.2993762,41.616764,-7.50139,63.441044,0.24833333,51.437206,-10.565135,46.79623,-11.069824,54.493088,Reggae-TRFJIRG128F429F782-8,Reggae,TRFJIRG128F429F782,Reggae
3.0,0.46040508,0.07456689,0.23079354,0.0038911195,1870.883047188869,75266.70594652496,2243.9484172283223,67129.63479439115,3995.3201998197114,529653.2635141759,0.06900916466346153,0.0007401223859843418,-0.0011454262,0.03571118,-0.0011866986,0.0068704896,151.99908088235293,-40.54888,845.39154,107.1721,147.87784,-10.113214,239.87708,38.164303,111.03263,11.292969,96.43998,7.7542105,31.89553,-1.7649146,68.98684,8.199126,28.80677,-6.8613367,47.52099,8.927471,37.569416,3.2400174,56.8711,2.2431595,34.35544,-7.532202,33.784325,-0.24477832,35.024475,-3.1039748,30.75634,6.595782,32.204914,-4.007606,35.37028,-3.903923,20.18304,-3.9674294,24.812996,-0.9114839,31.945623,Reggae-TRVSUJS128F4271493-2,Reggae,TRVSUJS128F4271493,Reggae
3.0,0.30521244,0.085304454,0.14396524,0.0022926806,3069.2880183175344,632039.1388920171,2708.593047864603,102380.94812161864,6218.457782451923,1594407.7219315537,0.1545147235576923,0.003874492870985403,4.104964e-05,0.006894609,8.495735e-06,0.009083698,107.666015625,-73.583626,2374.799,58.322517,567.075,-5.003515,451.64853,16.752205,226.0368,-7.93097,200.896,4.930715,157.68098,-12.753501,216.58174,-7.3778577,115.03872,-9.698465,73.95663,-0.16031341,184.56845,-2.584212,160.74059,-4.9210896,65.454346,-6.7869925,78.27908,-2.9851708,119.94705,-6.0220723,89.19358,0.050608035,98.158035,-2.535282,147.23877,3.2270794,111.178955,-4.5038815,140.68408,-4.9535127,126.308205,Reggae-TRZMEZM128F4257453-2,Reggae,TRZMEZM128F4257453,Reggae
3.0,0.34891927,0.075939715,0.20749058,0.0023334224,2694.5990796425776,123614.808397611,2261.425684401177,58502.52939957562,5045.3123121995195,614248.7236306864,0.1546349158653846,0.0007540293699185525,1.0496811e-05,0.026512258,-0.00017094649,0.0069740633,117.45383522727273,0.3948139,1293.4197,71.6887,279.37674,-37.276608,280.2199,32.755363,131.49745,-5.2683134,103.29061,11.044848,32.22357,3.6050339,113.283356,12.571886,33.723606,3.6719437,64.35207,4.140992,29.231812,-7.0280895,30.138903,-3.79392,30.975416,-11.552038,13.104261,-4.686256,31.955055,-3.6498075,49.68396,-0.42434505,25.766005,-8.103213,26.110937,-2.2207906,26.567474,-0.8575517,31.095587,-5.4335775,41.82917,Reggae-TRMJFDC128F9326B6B-3,Reggae,TRMJFDC128F9326B6B,Reggae
3.0,0.35061273,0.08984063,0.1515617,0.0018658686,2667.369663513077,605616.0156264617,2965.4737841387655,141332.75860870985,6465.675518329327,2226461.273910343,0.09482797475961538,0.002143059129545674,3.4456403e-05,0.014264747,-0.00012773288,0.005360106,135.99917763157896,-96.76561,2734.9922,82.29821,454.0155,28.860798,427.76074,5.48114,124.052475,-2.158331,296.4265,8.252533,170.16483,1.5819995,170.64273,3.220487,109.54091,-20.711742,196.28024,5.0757327,211.86523,-1.2982069,166.05305,-2.6539638,83.86091,-6.0893855,50.45408,-3.009222,77.67502,-5.854898,48.647728,4.0193076,118.23434,-5.873955,64.32141,-0.2858204,30.071991,-0.21260491,40.54886,5.3894973,43.167652,Reggae-TRMDKWH128F42513A6-9,Reggae,TRMDKWH128F42513A6,Reggae
3.0,0.3672091,0.09481137,0.184513,0.0031744782,1092.9091488038757,540584.6239284285,1767.1645311487714,315719.597041985,2104.208045372596,3590534.5307772323,0.034979717548076925,0.0005293516153414574,-7.9224475e-05,0.025039868,7.7857485e-06,0.004812855,161.4990234375,-203.68527,3715.0547,136.59297,1166.1139,42.770847,493.5187,41.311626,248.06233,3.5000348,291.21368,30.12694,141.27881,10.09536,122.934654,9.267896,54.752888,-4.5222754,132.432,-8.463837,110.5884,4.691715,90.24196,0.013869418,58.12123,1.0502044,85.80799,1.4270494,72.30455,1.3613962,111.166824,-6.047989,107.631516,-10.381578,135.96863,-1.0650463,154.50998,-10.357082,92.97539,-2.2055073,81.62515,Reggae-TRAIZQI128F42A51F9-7,Reggae,TRAIZQI128F42A51F9,Reggae
3.0,0.3085299,0.07864349,0.16931042,0.0018526119,1095.825866135636,14631.363483462568,1711.721164967987,10643.020380432868,2173.2799353966348,81844.86375507517,0.032564603365384616,6.002589795716415e-05,-4.792779e-05,0.025207065,0.00025392187,0.001509547,129.19921875,-143.88263,128.40083,146.74023,48.21519,-3.5465932,43.080017,34.42792,38.374374,15.470883,33.65526,10.847895,30.943787,0.9630165,20.925138,6.4731584,16.42906,-1.8677763,14.500868,3.2723827,17.137117,-6.8088813,20.351582,-5.4937134,14.787685,-2.1034696,16.799202,9.300303,22.94574,8.322353,18.608166,7.741472,25.178043,-0.25338036,17.67649,-0.5480922,18.721554,-3.009437,14.935637,1.2674822,17.426262,Reggae-TRNXUST12903CB5A56-9,Reggae,TRNXUST12903CB5A56,Reggae
3.0,0.5473113,0.059392136,0.24509022,0.004517616,2617.495626038146,610291.0489609906,2558.9704920757363,90939.252137039,5500.076998197115,1861034.6862303433,0.12915414663461539,0.006881755117833966,-0.00013859884,0.030866988,0.00058794284,0.014116552,143.5546875,-5.761316,1341.549,78.27245,704.5068,-13.595408,159.68372,24.789942,157.83507,3.80966,83.353386,11.796978,75.71455,3.833672,74.57617,14.316071,47.675224,-1.1138654,56.847836,9.916417,43.255653,3.3473535,50.274143,10.213513,54.5749,0.9854195,48.04648,2.8511446,32.047123,-4.163248,47.58835,2.7161403,41.39872,-2.467954,34.164738,3.4462397,31.687643,-1.7580543,19.31407,2.2184331,16.862906,Reggae-TRGKHPN128F934D121-10,Reggae,TRGKHPN128F934D121,Reggae
3.0,0.40713626,0.089462854,0.23678885,0.0030250133,3134.3520845753724,959552.700080381,2944.727657002412,61294.81038149667,7071.4210862379805,1370259.5899444006,0.14554912860576924,0.009132491752240785,-6.185486e-05,0.030415982,-0.00031266295,0.014188869,99.38401442307692,-35.614265,3546.4563,61.72911,1015.82104,9.304442,476.53012,13.096747,314.4388,17.289473,157.5491,9.826119,159.25636,0.38546553,103.90966,20.99224,122.861275,-7.8247285,133.82626,21.44571,141.76208,0.63800466,63.778366,10.840272,71.80547,1.81378,58.803696,6.1125593,49.820004,4.5624557,58.004604,0.97232264,31.372616,-7.7563853,33.750134,5.83917,54.182354,-10.508481,58.315845,-2.4069483,43.80185,Reggae-TRLIBRT128F932B138-4,Reggae,TRLIBRT128F932B138,Reggae
