length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,percussive_mean,percussive_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,filename,Genre,TrackID,label
3.0,0.26853022,0.08393912,0.177281,0.0025503766,1001.6392278288203,241018.31247232936,1725.5179727083419,124193.21807359435,1518.0908203125,1761401.7647596507,0.038649338942307696,0.00029574710236498586,4.0760777e-05,0.028681913,-7.0148744e-05,0.0007177024,123.046875,-167.83327,937.16254,166.63165,519.96387,37.773685,161.511,13.974926,68.3367,7.117522,146.22237,7.9326606,94.97332,3.5393095,47.40979,-4.2327685,36.201912,-3.5789013,24.733534,-11.008849,41.64339,-11.291298,32.187435,12.165789,34.781086,-4.5716386,50.986416,0.14987065,46.592464,-0.45231932,36.826862,-11.417862,53.69247,7.237332,40.4599,-0.5553857,26.038906,-7.112714,17.626305,-7.677412,26.173191,New Age-TRIWVWG128F148F909-4,New Age,TRIWVWG128F148F909,New Age
3.0,0.40520668,0.07481136,0.20536922,0.0027091554,1514.7246796499323,157801.7181387046,1800.8853422714017,46177.90414785551,3102.851750300481,485059.95281931205,0.06626727764423077,0.001158762838713516,2.6086964e-05,0.03171167,-0.00027583996,0.0030892792,129.19921875,-69.66306,991.0453,134.65982,365.53177,-25.993217,113.22731,36.794067,78.22081,3.125695,108.14372,2.7219102,52.36893,7.336406,50.477467,15.557149,50.123272,-4.678889,34.02474,8.889081,69.49604,1.973061,24.552164,11.088681,17.900541,3.2873273,45.53653,10.346995,21.714964,1.1683211,28.214401,0.31985438,28.56718,-2.2644744,24.988188,5.514497,44.14477,6.4822783,38.48835,7.1521277,30.154259,New Age-TRPMJNQ128F93017A3-6,New Age,TRPMJNQ128F93017A3,New Age
3.0,0.4158723,0.06708012,0.21365102,0.001184732,3007.1633172674688,52278.412244087245,2669.205768045422,14891.843670873606,6008.343411959135,208465.21048648117,0.1495905949519231,0.0010814703568904358,5.9962502e-05,0.028717466,-0.0004896367,0.006579406,135.99917763157896,-7.670578,436.574,53.385254,71.77372,-7.378902,63.25179,43.759193,36.56292,8.144609,30.067492,13.681479,28.566664,7.6650295,35.660027,13.603249,16.15071,2.9824955,20.182028,6.149242,21.481667,5.873049,38.305088,12.435985,30.686945,-2.3681893,25.55437,3.9229577,29.641264,0.25079286,27.913694,5.1004667,22.401175,0.1275947,34.576504,2.3808818,32.118126,-1.9750935,27.181215,-4.0682592,41.192234,New Age-TRZCFMS128F424E4AE-3,New Age,TRZCFMS128F424E4AE,New Age
3.0,0.35931408,0.0752504,0.22359622,0.0033584258,1450.7730171978044,112435.19571457939,2115.3222946399437,95642.72637831922,2790.1233849158652,619510.7925131829,0.05117938701923077,0.0004080801179423134,1.22441115e-05,0.03618769,0.00029807145,0.005276449,117.45383522727273,-74.58394,1287.6443,141.39005,296.01566,4.1864047,80.44889,20.324924,92.37839,14.236307,37.27324,-2.317772,41.744026,8.0652685,70.103874,-1.9879749,41.926395,2.683945,33.22401,3.1205547,52.73019,-1.683995,32.376553,6.380122,38.23008,-7.4941483,32.40236,6.4464617,70.0424,-2.5385504,31.634367,1.5242528,29.927505,1.6591923,47.914154,-0.5483803,28.441214,-3.2314093,38.975864,2.0708835,19.531776,New Age-TRPLRVY128F1473EBE-2,New Age,TRPLRVY128F1473EBE,New Age
3.0,0.19551563,0.07575803,0.174452,0.00028087877,1279.8881356752463,18451.76681946328,1391.8604820508237,18612.339955627525,2343.3922400841348,222485.07513185224,0.08690279447115384,9.407067439965243e-05,-8.0614125e-05,0.028306859,-4.437605e-05,0.00045049092,129.19921875,-125.681496,155.99727,163.07635,205.81659,-35.599567,26.50074,28.74992,104.16949,-18.92341,45.65833,11.837329,56.127354,5.728032,23.437721,10.273232,25.839968,-5.4064875,12.729702,4.1343093,58.915817,-9.940482,39.615646,-12.842574,27.57408,-13.532827,16.03544,3.997676,26.45795,4.579627,18.344746,0.31530997,44.621723,0.5941527,30.065578,-7.0780773,39.36535,-4.64313,45.6231,-5.9541326,40.034744,New Age-TRYJDHQ128F429023D-2,New Age,TRYJDHQ128F429023D,New Age
3.0,0.3390653,0.079722606,0.085282855,0.0036311108,1751.942892398149,737953.0230787545,2039.7475932661282,192930.0884944283,3630.580866887019,2468732.5881783427,0.07356896033653847,0.0036593194685038727,-4.1800886e-06,0.0059793866,-2.9595538e-05,0.0025108906,112.34714673913044,-198.66707,13090.072,110.77691,1019.4113,-1.9463199,213.45735,36.588573,169.43558,1.5140036,83.863525,14.603063,81.43192,-4.6284413,43.163963,2.1901464,59.8446,-4.375716,51.471245,1.0855289,33.303238,-6.0436954,34.12835,-4.1935077,56.75082,-10.878647,59.540627,-5.6946254,48.134914,-6.7614913,44.92676,-6.8413835,52.85433,-12.631012,42.742607,-9.0707855,87.65203,-8.501686,38.51716,-10.329588,127.78477,New Age-TRXVHWR128F1464D00-1,New Age,TRXVHWR128F1464D00,New Age
3.0,0.38705856,0.07458139,0.16324915,0.0014141626,1247.4107478991539,169085.9106457023,1960.1929473373161,144402.22096475883,2174.439415564904,856313.8791543139,0.04578951322115385,0.0005610695816356049,-5.928976e-05,0.018063288,-0.00032161508,0.002341566,143.5546875,-125.679695,2128.4673,161.93332,431.2085,9.568605,229.83965,15.326465,243.66417,13.576531,78.11857,-10.983399,219.77588,15.588501,65.39401,-5.7674966,30.60745,6.514367,64.107994,-3.514607,53.954613,-4.5628195,49.13661,13.612302,43.710426,-7.6827903,25.887508,8.238463,103.968346,2.7665415,67.57027,-1.9535836,37.477646,10.102985,19.483448,1.0933383,24.649752,-0.3868852,44.74052,2.2097394,32.127113,New Age-TRIOTJZ128F1453ABC-3,New Age,TRIOTJZ128F1453ABC,New Age
3.0,0.43744922,0.08209285,0.13520621,0.0020711918,1106.7986952903607,60702.64601945444,1863.4096304833952,96943.24917436787,1802.2462815504807,372251.1719327355,0.04350210336538462,0.0001919762763751329,-2.438595e-06,0.012167477,-0.0003447705,0.0023523932,129.19921875,-155.85658,223.37819,171.41977,228.97635,15.129897,73.88263,10.011257,51.165413,9.383922,65.56969,-12.397322,72.882935,21.746386,52.78952,-6.1354923,23.071152,4.0367236,17.735416,2.007566,40.905495,-5.9999595,20.134716,10.295677,39.716003,-5.033334,22.180552,3.8308687,59.864483,-0.48782444,24.71339,-4.9208627,28.397675,11.37421,50.9979,2.1430175,36.02431,-1.551502,46.440365,4.2516146,39.203896,New Age-TRIOTJZ128F1453ABC-2,New Age,TRIOTJZ128F1453ABC,New Age
3.0,0.20956364,0.07912721,0.162295,0.00090768037,1155.2049601557867,4560.847502362869,1238.802587411537,5335.910704959564,1959.7699444110576,55192.87858069295,0.08606896033653846,8.374650097457615e-05,1.41909895e-05,0.024856525,1.6140297e-05,0.0004674512,117.45383522727273,-143.44128,237.95709,178.37654,71.839935,-40.302494,61.016674,22.61655,60.131687,-6.451322,37.18985,9.940442,61.378826,6.297979,24.389555,4.266901,49.174522,-8.878089,35.561485,-0.20237756,50.26159,-7.2054024,34.50824,-11.444713,62.23402,-7.0974293,156.6552,1.353029,83.378876,-0.775375,22.385067,-3.459699,34.409496,-5.376387,78.82877,-4.9973984,21.293497,0.20205641,99.15059,-4.4541492,65.978966,New Age-TRYJDHQ128F429023D-3,New Age,TRYJDHQ128F429023D,New Age
3.0,0.22734289,0.085005276,0.17883487,0.0066844034,1091.7354044976967,134558.25512928888,1655.9556633185666,215158.68915347275,2021.9677734375,656796.4355707169,0.03609525240384615,0.00010477071683082356,-2.280481e-05,0.03192724,-0.000115989096,0.0015133487,129.19921875,-164.85843,3593.496,156.46811,625.30994,3.7854333,120.35006,28.457493,96.77962,15.839402,63.176098,5.4397273,115.38842,-3.002424,143.94296,-3.4135394,44.86804,-0.4276628,58.682896,-2.6991103,39.718964,-7.016594,61.97679,-5.4568334,119.99779,-12.093409,120.49168,-6.733998,91.88327,-2.376944,37.725548,-1.248899,100.073875,5.547602,38.049522,3.605083,52.214993,3.4378822,96.87826,-1.8962641,36.25678,New Age-TRIWVWG128F148F909-5,New Age,TRIWVWG128F148F909,New Age
3.0,0.3231399,0.07684052,0.21287417,0.003056634,1295.350454351996,242724.574415612,1810.1742646404296,257861.29503920238,2536.280048076923,1524379.733910363,0.04584209735576923,0.0005232724212330473,-6.416933e-05,0.03483287,-0.00037947643,0.0039637215,117.45383522727273,-97.07231,2961.5977,152.94197,999.84705,-8.276852,165.65913,31.291338,154.69179,12.679352,63.62617,3.5767949,88.239876,5.8364525,87.5136,5.814729,34.924423,4.397724,38.518364,-1.0299776,34.150764,-5.863355,42.653484,3.090034,46.70173,-6.4890075,23.356232,7.0201344,42.217922,-0.79408616,28.36561,2.532481,34.269352,-0.3390351,27.314236,0.39442036,21.379908,-2.2551348,22.802494,4.885843,42.342285,New Age-TRPLRVY128F1473EBE-3,New Age,TRPLRVY128F1473EBE,New Age
