length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,filename,Genre,TrackID,label
3.0,0.36558244,0.083767645,0.23716651,0.0006763746,1850.0529818915604,500329.2982661199,2175.860767347755,166344.53017286304,3861.4830603966348,2239097.455058754,0.07718599759615384,0.002019675384611773,6.937928e-05,0.03186,0.00016449118,0.011207519,95.703125,-44.33554,911.70593,119.68287,1107.199,-2.7735784,263.42728,27.122131,154.72647,5.744953,160.14532,4.994499,188.0546,-0.22743298,56.17118,12.283386,80.31018,-14.541723,67.7063,3.7579758,92.95134,-7.278392,79.105484,1.3791693,66.95564,-9.955737,71.50313,2.107223,48.61827,-5.9577227,68.28843,3.4319274,41.188004,-0.8868313,36.402584,-0.2974003,40.556366,-4.9270487,26.031569,-1.300385,43.57708,Country-TRMKGXJ128F423A067-6,Country,TRMKGXJ128F423A067,Country
3.0,0.33736357,0.08789784,0.17441756,0.003812821,2178.0647162742816,596981.2064561404,2355.1042429715385,184112.36877123817,4758.423790564904,2414098.2162439264,0.09345703125,0.002121303998506986,-0.00069975783,0.02447021,-0.00141087,0.004152027,143.5546875,-84.75577,4352.6685,101.35673,830.2685,4.053821,312.4199,23.428108,247.70503,-14.494328,242.792,15.194802,251.24976,-4.7510276,57.16048,7.565454,134.21913,-4.710644,140.26082,2.3522625,65.55449,-0.8359559,98.668205,3.108294,57.197178,-4.377199,51.62097,-4.5939274,52.310143,-0.4590919,62.965652,5.1549964,58.707188,-11.997146,52.049747,8.783436,52.183895,1.3630728,49.598686,2.3178701,86.91417,Country-TRXUWTA128F932C8FE-4,Country,TRXUWTA128F932C8FE,Country
3.0,0.43482283,0.07652557,0.11535278,0.00078693556,1736.4310077011876,57265.56748126932,1840.4936415063114,70413.96350225351,3525.1509915865386,325024.21345880046,0.08059645432692308,0.0002564494567509939,3.125152e-05,0.009165542,0.00027745587,0.0017345039,172.265625,-98.007996,828.23737,130.37407,272.04883,-38.478367,210.75621,32.767944,135.88966,-4.8315554,64.22086,3.6596744,106.88416,1.6151186,44.613903,-3.4315999,70.3484,0.27386335,35.809727,3.3546433,33.59058,-13.333052,62.925858,2.192114,44.700775,-10.506733,32.94814,0.8833111,31.673843,-4.2753606,35.33082,2.77168,21.4462,-7.4427567,27.893316,-0.056707058,22.45642,5.131529,23.267807,7.0343385,23.773449,Country-TRMIHEH128F428E2BD-6,Country,TRMIHEH128F428E2BD,Country
3.0,0.2611273,0.08638854,0.16566522,0.0020052763,2478.0942474534313,119424.32283693958,2443.0399898088144,40250.81463745991,5116.537522536058,626154.1579069117,0.1314453125,0.000754244144146259,9.91797e-06,0.019110871,-9.808216e-06,0.0040359343,161.4990234375,-69.34248,1036.5605,79.32758,195.95512,-1.5166316,115.340096,34.867886,65.56983,1.57968,72.09124,21.97874,73.43057,6.922415,65.49371,3.1619313,50.155025,-7.6632633,73.79174,11.616122,59.343803,-12.321153,56.823402,-0.6694857,97.57163,-0.601419,98.93555,15.1787615,35.93648,6.4896216,147.92438,-0.44853082,162.21635,-7.5194955,97.20897,-2.404468,130.95787,5.6433992,115.272385,8.00458,126.94169,Country-TRTNKIL128F92E361A-6,Country,TRTNKIL128F92E361A,Country
3.0,0.39152935,0.08074785,0.24152462,0.0014880301,2057.901970468557,96070.72532447182,2270.1800073225313,42058.94195341757,4372.896634615385,514090.4663843516,0.094921875,0.0006307000380295973,-0.000108832624,0.032226305,-0.0013647175,0.009205762,161.4990234375,-4.4965024,403.4527,105.55885,187.43547,-11.391117,102.94474,25.653847,33.969486,-5.0214896,45.02502,8.069794,44.34313,-3.8183084,52.712948,6.491857,72.098526,-0.42039865,54.647305,9.815668,38.81788,0.77085364,32.92314,7.6192513,20.092207,-0.54611266,40.702736,3.3803043,36.634087,-2.4175107,22.803322,2.573148,24.173477,-1.058184,24.091196,0.31010026,34.65607,-3.9432044,95.79889,3.2679608,63.16087,Country-TRRGXHG128F4266392-10,Country,TRRGXHG128F4266392,Country
3.0,0.33054176,0.08866853,0.15113908,0.0016883657,1693.9953830214142,278872.8697805511,1965.2950517150862,263622.80105637724,3347.1707857572114,1648215.3256914674,0.08529897836538461,0.0005198142937654574,8.734579e-06,0.015212774,-3.246272e-05,0.0036906532,135.99917763157896,-105.980675,2944.1995,130.00572,920.0892,-14.267587,317.5615,23.813023,245.63217,6.7160196,274.11108,-4.3818727,160.94078,-6.028969,96.76786,-3.2678335,65.561516,-9.233164,142.38988,4.185715,95.39106,-6.4509974,76.92816,7.517786,78.81857,5.5777063,55.18782,-0.80889493,62.797512,-1.6095253,60.148342,-1.7479333,56.10939,-15.348653,33.07703,-4.902269,73.44127,-5.8698673,60.627808,0.12912598,49.82343,Country-TRJGSNR128F92FCDCE-8,Country,TRJGSNR128F92FCDCE,Country
3.0,0.30730855,0.09291612,0.12544885,0.0013517939,2006.1437992173887,490858.09404827043,2241.9655688110915,304658.1103791288,4084.517352764423,3440796.824016374,0.0791278545673077,0.001887161223846074,-6.7974344e-07,0.013308881,-4.893432e-05,0.001203063,135.99917763157896,-138.48788,906.298,103.210205,1259.7378,-5.411964,600.13776,34.749878,282.60345,16.735983,301.43677,-3.8988032,129.09918,-7.100878,101.63358,5.960024,74.83771,-9.506411,49.15808,1.5247765,74.69599,5.5259466,174.48747,1.347543,67.66501,-5.520286,63.1442,-0.45432162,34.672527,-2.7377963,71.31003,8.669879,44.281483,0.08312672,32.25163,-1.2370223,50.30475,-0.80243754,38.596825,5.55859,41.399067,Country-TRLJZED128F4266EDA-8,Country,TRLJZED128F4266EDA,Country
3.0,0.4176266,0.08489546,0.19340031,0.0031561698,3277.483172377262,1160513.1665974595,2679.4401097215928,139588.1998349609,6290.014272836538,3067115.9916747957,0.1838604266826923,0.011600920279350507,2.2627e-05,0.016392082,-0.00015604177,0.012030272,123.046875,-41.55657,3640.57,49.691017,1400.5067,-2.2131634,901.1249,34.707737,359.80835,10.997305,154.64493,1.8469287,133.3632,-12.303411,170.84874,6.4494357,106.677086,-3.4640064,70.494095,6.127575,108.85922,-2.3065972,84.213554,4.458532,43.1077,-9.233977,90.4825,0.5966602,44.239086,-8.708968,99.03591,4.5155463,60.00841,-5.7189946,44.191654,-0.4606859,31.405565,-4.8979526,26.451033,-2.784158,36.809177,Country-TRYBJME128F425DA4D-9,Country,TRYBJME128F425DA4D,Country
3.0,0.37818763,0.072374746,0.17274445,0.0009046265,2275.375512128865,429334.16977303405,2265.2610921765317,149216.41870686406,4437.9103440504805,2179057.081746103,0.13166691706730768,0.0015922975963389378,1.8206638e-05,0.019867124,0.00018285977,0.004491679,151.99908088235293,-41.554905,1359.1661,100.05876,1050.0414,-15.208343,215.68726,28.65604,86.92253,10.5774975,120.76257,1.0034934,89.21504,-11.773592,67.074295,2.8589385,28.825773,-1.3945624,69.66229,4.4071198,46.095478,-5.3620687,40.69132,0.18802173,12.266991,-0.35193276,40.08617,6.748028,20.869324,-1.0202091,52.657196,4.997259,25.556622,-4.8010516,29.738468,6.5831375,34.13227,5.238903,56.161903,1.3499289,22.487123,Country-TRXDAGS128F149D988-1,Country,TRXDAGS128F149D988,Country
3.0,0.380223,0.077964425,0.26026493,0.0009873062,3108.858978100273,270699.57463230053,2725.0199672161048,31658.137577736055,6298.213454026442,684859.8220849531,0.16907677283653846,0.002668585368162076,1.751465e-05,0.044242553,-0.0004386409,0.0088692205,151.99908088235293,17.624443,549.5712,56.623287,324.3682,-5.3848457,78.01836,30.333828,166.15347,-0.45421496,65.881386,10.6634655,95.28139,2.5072186,31.161306,8.635683,74.57877,-1.0508007,62.775978,3.1508594,55.205406,-1.9360349,46.584663,7.0962014,59.21277,-4.63985,54.35433,1.0127038,35.352837,-2.337876,58.913116,-1.458875,51.317646,-6.4399414,50.410225,-3.7821002,104.77641,-8.558038,33.48482,3.3949695,58.708603,Country-TRUWKDV128F92DE274-5,Country,TRUWKDV128F92DE274,Country
3.0,0.4655872,0.06932638,0.32246003,0.002118254,2890.2897928596817,224154.8971268327,2768.337621890027,86552.96780055678,6165.452974759615,1160534.3802329353,0.13836388221153847,0.0013896580419596836,0.0001678375,0.052359223,0.0014449427,0.020359382,123.046875,41.50093,400.01062,70.10415,142.15431,-4.99464,168.82643,29.434328,111.36078,9.006257,44.907154,9.007936,62.048054,5.0848527,44.100136,9.138187,47.829155,5.371438,41.990532,6.4711537,34.51062,-2.6485739,28.993315,9.974902,27.829645,-1.6709429,32.171223,6.9582415,26.202644,-1.5512886,17.04123,7.4868164,23.419928,-3.3438978,26.74246,1.6227654,38.900925,0.7527268,31.341352,-0.08566029,33.871204,Country-TRDCALN128F42BC549-9,Country,TRDCALN128F42BC549,Country
3.0,0.35327816,0.07061609,0.44019687,0.00249084,3843.95428435304,278941.8384843152,3210.8133594926608,9034.877678307272,7897.3850661057695,287006.93869816477,0.18038236177884615,0.002942521261745656,-0.0006990993,0.115547486,-0.003952604,0.03481216,117.45383522727273,74.18553,369.1498,43.12493,209.73395,19.025717,43.432858,17.258924,21.861507,5.600193,26.047134,13.217828,25.152029,4.237634,23.18601,14.350804,19.394617,7.627489,35.22182,11.227357,34.9297,1.3627443,26.354734,3.3900478,40.876984,-3.9273233,21.19703,1.6200056,25.683702,1.1259221,43.01037,5.0643826,45.784813,2.00736,41.130455,6.115066,43.264286,1.4546223,34.458233,4.6300025,58.599808,Country-TRXLJIJ128F149C309-7,Country,TRXLJIJ128F149C309,Country
3.0,0.36197448,0.08930133,0.18396345,0.0023264128,1954.0098721148515,279494.09460432886,2154.7028656525154,106053.40824264826,4142.242901141827,1195679.3223600062,0.09641301081730769,0.002153763813379954,3.3121985e-05,0.019391563,-9.1481445e-05,0.006768008,107.666015625,-80.95236,2851.2842,104.92903,540.7494,-7.612842,242.6802,46.00053,279.91913,0.8801928,134.63495,13.905977,105.389,-6.3106337,87.53229,7.447045,78.02902,-3.3886125,59.704567,3.7096858,33.468624,-1.943473,49.62127,4.42262,23.86744,-1.4854708,67.921165,-4.076342,26.958233,-6.6844306,62.765667,-5.027553,44.477127,-4.6903877,34.909687,3.493963,44.12732,-1.9834323,69.218,-11.368527,133.0149,Country-TRFNMWZ128F42648B9-10,Country,TRFNMWZ128F42648B9,Country
3.0,0.3171125,0.08310723,0.19141391,0.00356061,1750.8682265333675,164005.24650325655,2532.876797180501,83235.22403909652,3927.4906099759614,1381729.0220717706,0.05156625600961538,0.000189849032452826,0.0001532108,0.029323509,-0.00039025195,0.0025224488,135.99917763157896,-97.2709,1010.6168,114.61899,192.06659,22.087069,97.61559,26.606636,151.26578,14.203217,48.326134,0.21085712,72.896965,9.234005,45.61897,-1.9068033,33.206753,-6.805697,45.64935,-6.9659657,62.355415,-5.7526865,47.440987,-5.7049866,47.934963,-3.2839723,39.062298,-2.9828656,50.131714,-5.7924147,28.1827,-3.1829994,22.703068,-7.301663,46.064972,4.833779,45.783737,-3.9316187,43.136124,3.825748,84.0468,Country-TRUCEMO128F92E7467-5,Country,TRUCEMO128F92E7467,Country
3.0,0.44669697,0.0740855,0.16784155,0.0013330695,2935.7640143192434,361311.5309138607,2786.969052534468,28356.908876753318,6276.8458909254805,611429.1996267773,0.1566180889423077,0.0039023805087840067,-1.1378142e-05,0.0106249545,-0.0003547147,0.009098909,123.046875,-11.545983,513.31555,73.72667,365.89304,-0.4796713,108.03778,14.470168,82.36257,-0.8893092,79.24213,5.787606,75.48768,-8.463047,90.63903,2.997015,73.987755,-1.7673507,47.973717,1.325634,34.715942,-2.7443552,61.876316,-2.4812481,46.9349,-7.3365974,36.825504,0.594774,29.284939,-4.9755135,29.251984,-2.847308,34.88939,-5.899474,40.46913,1.2577283,27.804789,-2.4832337,27.987034,-0.59264535,16.360195,Country-TRNEIYO128F92E743E-3,Country,TRNEIYO128F92E743E,Country
3.0,0.3434082,0.0858214,0.25712752,0.004768096,2530.4475354759675,153901.26891159834,2514.983895423471,69094.28540814691,5466.20361328125,850571.8340841624,0.1263146033653846,0.0007157943657869419,7.1775925e-05,0.042978525,0.00012618465,0.012510104,135.99917763157896,4.178816,1299.4868,82.61143,212.8018,-12.91906,140.35231,16.817184,60.67293,0.6611934,95.67656,14.718677,47.233593,-5.826625,49.093384,1.481164,38.880287,-11.311625,32.1423,2.9228022,54.717,-1.3080263,71.87424,0.6885173,34.556488,-3.886976,25.530828,3.5349352,85.830666,-1.1210648,87.581436,-0.76801443,23.473562,-7.626245,84.59779,-5.7162557,59.439827,-3.3986754,46.420433,-5.242174,64.512405,Country-TRBHUSP128F4242DD0-3,Country,TRBHUSP128F4242DD0,Country
3.0,0.33517882,0.07710115,0.16191515,0.002878379,2296.033339437753,412347.29594166984,2576.5745417975863,74525.67056176055,5069.99267578125,1489555.5121243,0.09783278245192308,0.00276663488184912,-7.206974e-06,0.014891111,-0.00012360909,0.0059028766,112.34714673913044,-69.37259,1464.0201,93.41085,516.0265,4.4945,121.95125,15.219759,144.60635,0.18802552,139.68498,6.3504343,79.87077,-1.7178488,59.29437,8.442271,55.810135,-3.342475,44.46127,7.160129,33.4739,5.936604,43.017406,3.8192022,35.01976,-0.84142244,32.670757,4.5823193,24.765017,-1.3818606,54.145878,6.237488,55.872406,-8.456761,35.7912,-3.9184842,29.631567,-6.2666655,32.623127,0.47675347,40.693127,Country-TRHDUGA128F931B4A7-10,Country,TRHDUGA128F931B4A7,Country
3.0,0.52687484,0.04958516,0.25836328,0.00042658346,2525.260016486725,52197.462801775095,2540.4337513411137,24907.948926766152,5381.561560997596,383487.01555732446,0.12495868389423077,0.0003476107473204122,0.0001693823,0.037185885,9.343834e-05,0.008803554,129.19921875,32.864063,91.26667,84.46875,67.702065,-16.468323,33.143635,22.8593,23.00519,10.85875,17.980852,12.854052,15.367197,-7.9722686,16.246752,4.4241877,17.802843,0.03593445,22.413534,10.630264,18.421726,2.325208,19.717323,11.455867,14.350375,-1.00388,24.440582,5.752609,17.158371,-13.155112,20.31252,-4.107672,15.108145,-1.8443873,20.408184,4.5324745,12.924973,-2.8389359,12.498082,1.1680676,18.611473,Country-TROKLRX128F1464C3B-9,Country,TROKLRX128F1464C3B,Country
3.0,0.33281055,0.08641063,0.17446019,0.0019839841,2661.0702241954878,662834.7494641365,2781.4310713164195,252240.582497444,5552.502065805288,3741565.8397604376,0.13208383413461539,0.002523874305409087,-4.053383e-05,0.019335033,-0.00018621156,0.006023226,172.265625,-66.4437,2443.0107,86.259254,626.45276,1.0305525,510.40488,18.592684,125.49104,11.825753,94.600464,-7.3001986,108.20413,10.506267,182.976,-14.627215,90.421394,7.360986,149.45099,-3.4684143,61.8656,-9.907664,48.840805,-2.9998193,52.30079,-7.281855,69.579285,7.7155404,52.87045,-5.0897026,63.603817,2.8636987,71.06811,-2.3407428,44.04076,-1.1301688,79.65415,-4.6946015,58.395893,2.568784,56.7856,Country-TRSSNUP128F42B841A-9,Country,TRSSNUP128F42B841A,Country
3.0,0.33045223,0.082865536,0.1539795,0.00074097514,1702.817545045214,96524.31438102925,2199.9764156240576,86016.67500001926,3556.20849609375,521702.2689273724,0.06487379807692308,0.0002616689896442481,-0.002180093,0.01808543,-0.0024521863,0.0016032516,112.34714673913044,-94.59963,1161.1261,118.87297,236.44916,-4.345532,97.28705,20.463934,75.52338,-1.6365323,86.82523,-0.9049571,64.0475,9.309041,108.41539,-3.3599906,67.13702,-6.8168216,26.322878,-3.5092826,48.031765,-15.466076,48.813236,-0.5297811,31.014717,-7.1075463,34.252758,-7.808718,36.44675,-12.218766,32.65791,-6.57486,17.351,-18.46556,41.976254,-0.2595467,47.463085,-12.189934,63.564888,0.76638323,79.25371,Country-TRLZLFK128F4269F92-8,Country,TRLZLFK128F4269F92,Country
3.0,0.41748843,0.0876786,0.2148306,0.0031124977,1882.92797647716,144032.11165732608,2181.0321122856944,101959.28878940035,4184.563927283654,959755.5450160123,0.0725360576923077,0.0005467527152518549,-6.642864e-05,0.024043856,4.6925543e-05,0.010738679,151.99908088235293,-42.04992,1590.9681,115.20726,404.2605,-11.412817,184.7241,35.70052,277.84552,2.1045716,136.23683,19.190197,60.015247,-4.9075103,74.87948,9.766165,34.184097,-8.917521,58.594994,5.507483,36.65122,4.7070613,46.68049,0.3003221,59.320198,2.300189,50.24266,1.2023964,47.17361,-3.44266,38.6706,-3.7928488,56.790794,-4.5137196,27.758478,-1.4391491,28.045738,2.0825229,25.615587,-0.36402404,24.710983,Country-TRAFYSR128F422A7BE-2,Country,TRAFYSR128F422A7BE,Country
3.0,0.46712935,0.07665658,0.17785025,0.0025166245,1868.1291614837805,153136.36563896365,2077.605481780796,160369.04265941336,3820.2386944110576,867274.6432512116,0.09060997596153846,0.000742611292551255,-5.391475e-06,0.01707821,-0.00014376301,0.0062201885,117.45383522727273,-76.47045,1808.8978,109.44303,577.6571,-18.778591,328.8888,46.699722,338.6967,15.753621,71.849625,8.057656,96.638504,7.087808,55.054405,8.400511,39.464813,3.3354065,50.97202,8.13501,30.587177,-7.260841,22.561222,0.69593257,30.117777,-1.6601353,21.73777,-0.14637545,25.765625,-5.8360567,26.526865,3.3988826,21.063438,-4.369982,27.034725,-4.3415427,47.426735,-3.098316,37.492428,-0.07857111,35.21665,Country-TREYMLQ128F426591B-4,Country,TREYMLQ128F426591B,Country
3.0,0.23439696,0.08184526,0.10329381,0.00058226474,2198.801603418643,268602.0317167955,2296.4188949871923,118346.6088959068,4185.392127403846,1269742.6812332761,0.1056865985576923,0.0010347882107164734,-3.4305918e-07,0.00864965,-6.446507e-05,0.0010436556,103.359375,-141.6884,767.29736,96.569786,459.28323,-12.026194,359.9502,33.961502,186.46445,6.742117,124.541374,-28.848648,230.14339,11.508188,235.88762,-6.9665465,85.9125,-1.6461744,59.123222,7.771761,100.15362,-15.292646,57.694553,6.2258196,119.160065,-21.459663,159.18002,-4.978502,36.65715,-0.5426022,88.61887,-9.4722805,41.283573,-4.2662992,47.18249,1.506478,70.51125,-9.9702635,122.31717,1.4597582,110.406235,Country-TRXIWSJ128F92F9D6C-1,Country,TRXIWSJ128F92F9D6C,Country
3.0,0.30134058,0.07905537,0.0946187,0.00046683854,1674.608512613865,243695.4864817648,2237.54105054087,199903.7710814848,3809.8033728966348,2587451.161614854,0.054274338942307696,0.00023531716250808988,-4.8848997e-05,0.0076801362,-3.6306505e-05,0.00053650764,123.046875,-168.49594,1075.1547,128.11967,892.4886,3.8257887,123.896835,29.782408,87.68311,5.774252,116.47794,11.407131,91.046394,6.6066585,47.21664,8.396871,77.63134,-7.207819,81.26223,3.2037647,99.19594,-0.5227748,169.98549,15.607624,80.723366,-12.910321,47.728592,0.061811477,61.57032,-0.1714001,36.158463,-1.9676943,51.185852,-12.298227,42.892204,12.215627,52.496426,-13.743429,60.605305,2.0419886,69.90117,Country-TRESFZR128F930FE04-10,Country,TRESFZR128F930FE04,Country
3.0,0.32261255,0.08295328,0.29515457,0.0019843157,2020.3578404868815,706336.8920462929,2366.527467904916,533541.4690277386,4561.394981971154,5286253.602399769,0.0899188701923077,0.0020876424552420886,0.0002686124,0.061581813,0.0008697402,0.007714041,129.19921875,-28.870941,1182.6976,130.24963,1149.7847,4.950951,929.72516,-4.9099727,331.7389,1.4372768,87.32604,10.021674,80.52451,-18.229616,137.70723,4.0520544,110.64815,-10.280937,73.5979,-1.9067639,34.815533,-8.758906,49.15415,-11.831194,29.35631,-2.271646,59.889084,-0.39822,32.40309,-7.0094075,44.187714,0.15918814,75.812874,-8.441831,50.797707,-5.654915,56.64903,-5.022736,46.044334,-1.8975971,86.14164,Country-TRWQMCO128F9307B03-9,Country,TRWQMCO128F9307B03,Country
3.0,0.38579687,0.07871889,0.33724782,0.0018885493,2619.1651349433,125117.80005062431,2635.094729609054,24838.511798540945,5584.801870492788,523303.00350587745,0.13326322115384615,0.0007719759405011961,3.2661362e-07,0.058307286,0.00028171352,0.01909406,135.99917763157896,45.42961,441.62866,82.100655,183.75479,-3.4690135,43.43718,12.992598,50.890697,-8.048653,39.31476,16.840475,40.205864,9.741463,26.19558,-0.7019044,46.845688,-5.3619733,38.899536,4.102015,18.042175,2.5237765,26.74899,10.598039,50.264103,5.4274178,30.41018,8.452884,30.068521,-0.67397726,23.903826,7.082081,36.94931,-4.525158,45.44783,0.7685812,36.193382,-2.8729563,46.282856,-4.4613814,58.336792,Country-TRQWKRF12903CEAB9E-5,Country,TRQWKRF12903CEAB9E,Country
3.0,0.28886172,0.08954421,0.19533993,0.0017922653,1508.1059544214884,263054.4583066139,2160.790766410095,187984.35257191386,3340.87646484375,2166428.1713013467,0.045920973557692306,0.0002157462983441776,1.549164e-05,0.031827606,7.523573e-05,0.0034681358,95.703125,-127.76245,1834.3167,110.337814,386.6193,11.863794,130.17078,36.30748,108.214096,14.402319,44.62983,11.01031,69.23887,6.626675,39.45538,7.455559,68.17877,-3.4696393,43.94167,-11.360376,80.58472,-22.688726,49.81998,-1.8017969,39.13234,-7.1678944,49.2813,-1.2391088,46.02186,3.2244313,42.566616,5.9597845,43.38104,-3.7646003,122.80846,-4.3964086,95.21365,-9.532653,49.950806,-5.7348294,96.09187,Country-TRDPHSN128F426C4DF-8,Country,TRDPHSN128F426C4DF,Country
3.0,0.36843786,0.083132036,0.2266929,0.0009156342,2215.405381264437,183538.95824400478,2274.649950477625,105884.03970594198,4652.745455228365,947724.0737778548,0.12013972355769231,0.0008159302254400309,-0.000106290456,0.033046205,-0.00041077472,0.0072538257,107.666015625,-21.801514,999.18115,96.678696,355.2412,-14.959296,194.27118,33.369946,66.661736,0.41283122,55.612495,15.970827,22.602102,0.44802648,33.318436,6.99563,51.13639,-2.2744737,44.90279,1.8689842,36.41339,-1.4474313,43.532047,8.141701,43.369865,4.9462404,30.069344,3.8019066,48.3897,3.0600019,58.94616,2.9654503,62.507893,-0.7700428,43.204113,8.322957,33.455776,2.2605863,36.078037,-2.1161137,79.1649,Country-TRARTPH128E0789C05-7,Country,TRARTPH128E0789C05,Country
3.0,0.37274805,0.09241798,0.23778963,0.0019117353,2539.7814623486915,419828.77520865796,2601.294395153367,145975.8863128433,5590.1023512620195,1964180.4618899287,0.10842097355769231,0.002444468503873024,7.3915726e-05,0.030295886,-0.00028981286,0.011688234,172.265625,-22.305529,1452.8864,82.67825,627.07745,-8.861675,432.55804,8.60725,185.04402,-1.208013,179.74231,8.648402,74.32733,-4.5934634,86.90443,8.822572,93.3643,0.41710785,88.45155,11.924181,93.51795,1.7047906,61.658676,10.565422,61.90987,2.6062646,48.89895,4.950516,59.879875,1.0044769,73.39943,-0.21741058,41.26606,-4.9764996,55.94039,3.9916425,60.789177,-6.575352,67.23218,3.0761607,114.62238,Country-TRCYDXD128F4289C75-9,Country,TRCYDXD128F4289C75,Country
3.0,0.40800226,0.07633651,0.19512077,0.0010643089,2048.877664102367,173723.89687794106,2266.9409650317994,96655.19665610431,4148.620042067308,1183068.0193645714,0.10819185697115384,0.0006305836361540845,-3.5780824e-05,0.02391957,0.00020975865,0.0069593336,129.19921875,-45.745766,1604.2051,101.8281,262.91873,-9.889435,168.89163,35.11138,76.9383,14.0659275,127.986084,7.8382735,39.691376,-1.6552587,48.94502,5.511093,50.770573,-1.8620071,29.748434,-7.8157535,44.84887,-2.9970593,44.519573,3.4822338,41.690662,-10.376782,36.21352,6.1946545,43.879623,-6.4828434,47.92116,5.983509,38.038822,1.4130355,29.302832,4.923956,30.832726,-5.6607623,60.10785,-4.1341734,61.643085,Country-TRVDFCY128F4261D33-7,Country,TRVDFCY128F4261D33,Country
3.0,0.43048236,0.08043046,0.14003015,0.00076040585,2817.2448166644044,257765.6043254247,2491.3706413806526,100565.37174515733,5570.225548377404,1149664.932058443,0.1469951923076923,0.0016660465150189823,5.0798088e-05,0.010396635,-1.5075133e-05,0.0042190286,135.99917763157896,-59.728645,1528.6106,66.231476,486.55972,-7.213203,298.78986,44.31283,242.5909,-1.5277022,46.80344,8.803769,142.32866,-1.4195349,87.7606,3.7625384,78.06942,-7.154226,56.31654,0.82698095,170.35742,-8.295046,71.18389,1.1216773,91.597595,-11.383046,46.570236,2.2580707,67.25178,-5.8547077,41.65218,-5.373776,43.960182,-5.874062,66.351715,-4.475699,40.053596,-12.983811,42.15238,-4.5902443,32.8794,Country-TRCGGXV128F428D866-4,Country,TRCGGXV128F428D866,Country
3.0,0.39061263,0.084703945,0.19484764,0.0015646636,2843.676832304869,469440.3846505752,2675.845582485649,90275.83764277035,5838.148287259615,1721862.5533861523,0.14652193509615385,0.004643882661176151,6.466516e-05,0.017437108,-0.0002853394,0.0095384745,135.99917763157896,-15.812327,1031.2832,72.160675,433.64993,-4.2656355,208.89278,23.444874,117.39737,-2.2868733,129.67848,2.3861928,105.90414,6.8653502,76.006996,9.560453,49.557304,-6.6597,56.24292,7.267665,111.96584,4.0588837,50.32457,3.3066094,31.326157,4.1530666,62.80947,5.7303886,71.76316,0.30555537,23.507027,3.62111,28.772827,-3.9071543,24.71837,-2.5368857,35.675365,-5.6599693,26.639652,0.7187816,28.504166,Country-TRBUIPK12903CA52AD-4,Country,TRBUIPK12903CA52AD,Country
3.0,0.37413716,0.07869842,0.27053317,0.0016067665,2071.7796577191743,631608.7845832838,2268.34544858135,269850.12725467165,4355.421612079327,3146343.0180016705,0.09523362379807693,0.002574716728819898,-0.00025512752,0.05338135,-6.780418e-05,0.008646438,151.99908088235293,-29.418806,2454.4656,101.08299,1201.8851,-10.096825,393.42914,40.530205,92.49413,21.436377,93.735985,12.21651,111.66133,-3.481774,32.126503,9.321903,59.950665,2.6285896,35.20207,6.8048167,40.133644,-0.9583118,27.265371,4.115688,25.960474,-0.04016712,18.259094,-0.52038753,35.377758,-3.8384006,31.832415,0.75035936,18.586308,-1.1279379,31.174255,3.2213435,31.606337,-4.128806,35.028584,-2.8864565,13.988675,Country-TRZLTKY128F1459D79-4,Country,TRZLTKY128F1459D79,Country
3.0,0.3784416,0.090731345,0.23286396,0.0022288158,1963.5084541929773,133018.88490206108,2355.142245457382,79954.3544152559,4415.052020733173,1192373.64892949,0.07585637019230769,0.00047755190606653343,6.081001e-05,0.02842334,8.0749385e-05,0.010730254,117.45383522727273,-35.192406,1829.2188,108.02378,261.83142,1.4907032,245.47688,20.146694,94.15704,3.1349804,40.17031,14.90074,50.054565,-3.354719,67.553246,3.5765142,32.49803,-7.428527,40.90625,2.1630929,39.610836,-4.737964,41.090668,-2.5075214,67.24585,-4.158089,89.65731,0.03471175,67.16004,-3.405878,43.660606,-3.1581843,64.71873,-7.0124927,47.831387,-4.2859316,59.749573,-2.5348566,24.359327,-2.790985,39.80606,Country-TRASDYX128F92E7435-7,Country,TRASDYX128F92E7435,Country
