track_id,tags,genre,energy,key,valence,tempo_x,time_signature,chroma_stft_mean,chroma_stft_var,rms_var,spectral_centroid_mean,spectral_centroid_var,harmony_mean,perceptr_mean,tempo_y,mfcc1_variance,mfcc3_mean,mfcc3_variance,mfcc4_mean,mfcc4_variance,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean
TRMIQAE12903C9E6EF,"dance, rap, hip_hop, rnb",Rap,0.825,7,0.683,113.681,4,0.39003372,0.09506009,0.009033184,2340.655266368451,841522.0187084356,1.5796848e-05,-7.2131297e-06,112.34714673913044,2903.6116,-8.3614235,812.6633,11.177053,439.81802,-1.3485743,-3.553716,3.4862146,3.7346222,-0.95778334,4.6835475,-4.4463305,6.0764604,-2.3456962,5.40066,0.09837034,1.8269291,-0.18793769,-1.702752,-2.3797219,0.90878814
TRNQYWK128E0794C61,"rap, hip_hop",Rap,0.814,8,0.682,96.343,4,0.41865247,0.08890788,0.009590861,3171.1132527050368,542950.4196392115,-7.142542e-05,5.5014792e-05,129.19921875,1675.7755,1.8033512,292.0434,33.219887,223.26158,-1.011362,7.2375903,2.418362,11.178665,-6.0196023,4.468275,-1.0455893,6.920079,-0.96388024,5.097349,-5.554446,6.9786186,-1.9349163,3.3787913,-1.5836718,1.8410834
TRDAJLU128F4279C48,"rap, hip_hop",Rap,0.664,0,0.551,88.148,4,0.49662703,0.08132949,0.0058080917,2291.598018144215,985710.8604722732,1.4452155e-06,-0.00011341715,89.10290948275862,3517.7546,-7.123031,548.9316,38.779358,376.23724,4.3775096,8.8586,1.5835598,9.915358,-2.6466084,9.374489,2.2849894,3.7215755,-1.0254768,5.8081536,-1.903362,5.8762,-1.0849135,4.282139,2.6064267,7.91334
TRPKZEI128F4283CA5,"hip_hop, rnb, mellow",RnB,0.49,7,0.213,119.954,4,0.35781756,0.08310201,0.0064695496,2381.295983349121,527882.4926167969,3.0111696e-05,-4.6320497e-06,129.19921875,1871.9666,4.0197525,388.73758,27.83809,257.97833,-4.857182,6.2170825,-6.044126,0.6586365,-0.35138723,4.098022,-4.8736153,-0.82308173,-3.3689094,3.0283358,-5.000721,4.0228524,-3.5859957,2.5421705,-3.8258042,1.6723164
TRVNLXE128F93086D4,"electronic, soul, chillout, hip_hop, trip_hop, downtempo",Electronic,0.536,11,0.758,105.989,4,0.4311725,0.08851961,0.01421805,1874.397012469104,402504.3386895978,-6.3962136e-05,-0.00026941384,107.666015625,4967.8125,42.78892,843.9033,27.679094,177.92949,-7.018541,19.840128,-5.7122755,11.226471,-5.792906,7.816012,-3.7138207,-0.373243,-2.8691592,-0.6134748,-4.631951,-0.6175323,-1.6953813,3.5481014,-2.2967691,2.0321066
TRILEBD128F149855C,"chillout, rap, hip_hop",Jazz,0.614,8,0.428,182.037,4,0.44546846,0.08075765,0.0012982154,1826.2235617878416,274826.45499737206,1.6604103e-05,0.00057855103,184.5703125,3105.9436,-26.279684,437.47388,36.633152,225.05605,21.686857,12.911095,8.505717,6.676829,4.427362,17.259802,5.849332,9.021448,2.4529438,8.403256,0.6506879,5.4526987,-5.1002407,1.1686201,-8.624262,-8.904144
TRBMKPH128F149158F,"rap, hip_hop",Rap,0.846,2,0.775,84.698,4,0.4158351,0.09957345,0.023866216,3076.867173863131,2459477.865323259,-1.3304074e-05,0.0011496592,86.1328125,3962.4795,-0.5604463,1150.4216,21.143837,566.2065,7.4899125,-5.9842796,-1.4900384,-0.6329128,-8.636111,2.4446156,-12.256085,2.2576728,-4.0180497,0.21748474,-0.41195711,0.3996791,-3.7776,4.757864,-1.4339731,1.9068778
TRYIBIK12903CB5059,hip_hop,Rap,0.707,4,0.763,87.794,4,0.41515464,0.08832709,0.0026492253,1995.2514206776948,492621.9205053096,-1.8238417e-05,-3.4462217e-05,89.10290948275862,3664.101,-15.9057665,916.3013,31.497334,245.90465,8.754915,17.122759,2.6424325,9.133268,6.781634,9.28033,5.292862,5.7884064,1.9869097,4.730811,1.8722095,6.4137073,1.2854701,2.6455548,4.0565557,5.6217422
TRIXHLZ128F425B25C,"electronic, instrumental, british, hip_hop, trip_hop",Reggae,0.945,9,0.0607,119.888,4,0.48004135,0.07441894,0.009655291,2422.43938295258,585669.689134526,-3.269481e-07,0.00013903283,117.45383522727272,1661.6819,13.335209,296.1785,33.765366,106.78027,-4.1354876,8.848334,-0.3036835,13.03405,-1.5188984,6.2921233,-0.1306137,7.831573,-0.15513633,0.8420502,-2.2281914,2.3338053,0.8292627,3.5390139,-0.05357942,2.8538585
TRRFWDR12903CAC8A4,"rap, hip_hop, 00s",Rap,0.714,6,0.671,90.102,4,0.46713802,0.097896,0.014731135,2525.33502762846,972055.5634140158,-3.977165e-05,0.0005793104,89.10290948275862,3732.2554,5.8255057,632.08307,33.74629,205.57382,10.382474,9.628102,9.317775,13.670539,-3.5982497,10.195648,0.220403,7.5825243,4.6172566,4.859451,0.5660481,6.6508856,-0.759089,2.9792666,0.70015424,2.3084812
TRMBIJT128F427997E,"rap, hip_hop",Rap,0.869,11,0.616,93.612,4,0.45213148,0.08499133,0.014650007,3213.4095159491003,721510.9478591332,8.0713326e-05,-0.00056067057,92.28515625,3366.8809,-7.6870675,692.811,22.056833,316.5889,7.7413545,7.839292,-1.1786811,6.259399,2.0977957,10.189619,-0.54989886,10.804876,1.0400229,9.245417,4.394136,9.832802,-2.063866,4.5453067,-1.8640589,1.9424499
TRMXNSW128F42B7AFA,"rap, hip_hop",Rap,0.602,10,0.768,89.602,4,0.4403238,0.09367879,0.007899414,2156.3898740679506,900180.7932542651,4.9532882e-05,0.00012722336,89.10290948275862,4210.181,0.13410577,795.13135,31.930023,386.21378,-5.268782,15.912838,-1.1987957,10.158679,-8.23288,4.55631,-5.3383045,-2.3238056,-2.7436254,-2.3862536,-4.337888,3.6392758,-4.2107296,1.8455656,-6.1103883,-1.5801727
TRYHZUX12903CD9455,"electronic, indie, pop, hip_hop, piano, electro, 00s",Blues,0.697,7,0.173,148.067,4,0.3536925,0.079600565,0.003424729,2796.2220474329256,836072.0332543341,2.5210173e-05,-7.634564e-05,73.828125,1511.4242,2.2877393,449.74246,29.218454,215.14005,9.542522,8.2896,5.8307652,7.3253894,-6.056828,9.965216,5.180995,3.8946507,1.4340926,5.8410873,-0.41633928,4.293976,-4.6224484,3.3238914,-5.0018106,-1.301377
TRSJSRS128F42A0E8A,"soul, hip_hop, rnb",RnB,0.79,11,0.631,90.13,4,0.37234563,0.09085833,0.011151606,2814.225012413559,387117.8960690025,-1.5364658e-05,2.5809759e-05,89.10290948275862,1681.3228,-10.924295,420.09003,7.5410066,185.23701,-12.892733,2.8112092,6.179176,-9.82413,-1.9244628,3.5147126,-11.026088,-2.3439825,-4.117792,0.19329107,-5.20982,0.6495499,-5.467512,0.5614669,-0.8333361,4.0457006
TRADYFD12903CE4161,"rock, hard_rock, blues, blues_rock",Punk,0.844,7,0.665,114.412,4,0.36040503,0.08536076,0.0036737963,2459.193397381507,251139.13542208145,-6.439489e-06,-6.035958e-05,112.34714673913044,1681.5298,-9.26936,214.9399,22.871973,171.06584,5.6592855,2.4406273,-3.8249168,8.44378,-2.021667,0.17861351,0.197878,3.547949,-4.9070787,2.527251,-4.2140684,-2.9510477,-11.624004,-5.4153147,-3.842322,-2.8861198
TRJJCJQ12903CD2DD3,"pop, hard_rock, black_metal, death_metal, heavy_metal, industrial, thrash_metal, metalcore, melodic_death_metal, power_metal, male_vocalists, post_hardcore, doom_metal, gothic_metal, grunge, symphonic_metal, grindcore, nu_metal",Pop,0.603,8,0.231,139.908,4,0.41177484,0.085405126,0.006479241,2617.6670833548983,432790.1883743229,1.852278e-05,-0.00017063273,69.83741554054055,2324.0786,2.6955502,209.40349,31.910421,150.80968,12.443264,6.1868615,3.345063,8.653677,-0.103113346,7.21357,-1.7456707,4.293398,-0.87840396,5.012147,1.1549795,6.16836,1.2412331,5.6646466,-0.5707924,4.436213
TRUGPWC128F9349C50,"instrumental, classical, piano",Jazz,0.164,1,0.421,149.899,3,0.22940707,0.08094553,0.0014717372,1117.4041943461418,62653.59861104171,-4.2192664e-06,-2.2941944e-05,151.99908088235293,1180.9779,-10.106797,82.80001,29.209076,70.056816,-4.548939,-4.2473736,-16.011452,-6.2119827,-11.363221,-7.152939,-13.549245,-12.046487,-5.0615005,-4.8161483,-3.8399289,0.98216355,0.022461032,3.549076,-1.6556795,-0.29521415
TRGJSYO128F1465644,"instrumental, classical, soundtrack, piano, beautiful, french",World,0.0203,0,0.0734,131.382,3,0.24765094,0.085210904,0.0006165681,640.9804514528397,7941.679972467108,-1.2581015e-06,-1.9489548e-06,129.19921875,1359.1252,1.1361775,347.49753,-3.9893942,108.3368,11.856264,-1.1481853,-4.01753,-14.673676,-21.05378,-21.19019,-21.52254,-11.780077,-6.054929,-10.157009,-9.1725855,-6.1574435,-8.26146,-12.67365,-12.028941,-6.953223
TRBJARK128F1465649,"instrumental, soundtrack, french",World,0.396,4,0.574,116.606,4,0.30944562,0.07910631,0.0005057115,2214.860015322548,104585.8806977304,-2.9953753e-07,-1.4921164e-05,117.45383522727272,966.6513,-16.259054,232.89314,17.857965,115.837425,-2.970042,11.466729,-3.792602,-6.4965973,0.31757998,3.9232643,-2.5830736,11.319882,-1.2127558,4.8756933,-4.9758987,-1.3503643,-6.246981,-0.62975335,1.4689437,7.002142
TREUXPJ128F4295E53,"electronic, instrumental, trance, electro, synthpop, swedish",Punk,0.58,1,0.673,141.992,4,0.47147447,0.09138936,0.01263878,3016.983562245932,327855.0174355777,1.5972235e-05,-0.00048163516,143.5546875,717.49207,17.391443,239.74846,25.733833,66.44182,18.32228,23.911303,14.343471,16.161396,6.3654075,10.984374,0.113676086,5.6054306,-4.726676,0.97075653,-4.7567534,-0.056155026,-2.7988946,1.6709026,-2.758104,1.3437597
TRVBLFJ128F426AAB9,"instrumental, blues, blues_rock",Blues,0.754,8,0.839,80.337,4,0.41694903,0.08355669,0.00053401943,2575.8676599939786,199646.0863149375,9.2558025e-07,-3.283134e-05,80.74951171875,873.5906,1.7369566,131.78297,42.12098,47.520874,11.275305,12.430744,1.4644672,6.0317883,2.08813,6.0913577,-0.1637509,-0.8744157,2.521092,-2.2172382,-9.475757,4.865573,2.0241268,-1.5163194,-2.6730776,6.9144845
TRMLFLB128F428ED38,"instrumental, metalcore",Folk,0.632,9,0.039,169.991,4,0.39340547,0.08204556,0.0063048317,1895.2864257257768,105091.06121878311,9.058387e-06,-0.00015478891,86.1328125,4126.595,-20.4873,793.3565,24.607393,72.43731,5.634702,9.134425,-9.638856,4.298742,2.1791418,-4.7965975,-2.8275223,0.6561756,-4.1697736,-8.866242,-8.676952,0.75831914,-4.030809,6.2308817,1.5520536,0.78066164
TRSKEXF128E078AF7C,"instrumental, classical, soundtrack, piano",New Age,0.102,7,0.0392,122.158,4,0.23294435,0.08214117,0.00060864544,884.8563724743811,16418.463795466563,-2.7268095e-05,-1.3630944e-05,112.34714673913044,2824.6497,-23.237453,430.34094,-0.29634628,185.63232,-3.898546,-14.344615,-9.943562,-12.981807,-16.221909,-7.9093685,-3.6872263,-3.3846881,0.9704559,-0.029232439,-2.8166585,-7.3558397,-6.5860553,-3.3525803,-7.898111,-6.8200293
TRBUUTF12903D0AF9B,"electronic, instrumental, chillout, german, techno, electro, downtempo, idm",Electronic,0.495,0,0.386,124.015,4,0.4638514,0.085758865,0.0057202675,2116.105440906688,883704.6726101814,-1.0014372e-06,-7.460095e-05,123.046875,2227.7651,37.29557,406.75455,3.938958,264.68082,0.66975576,28.453627,-5.490344,12.362136,10.274696,8.822293,15.207569,-3.4197571,4.765379,8.139044,-0.918768,2.8208375,-0.26775506,5.974375,-8.332668,6.7149873
TRFOAZN128F4219E48,"metal, hard_rock, instrumental, heavy_metal, nu_metal",Punk,0.399,10,0.0388,100.059,4,0.4500253,0.07314791,0.001993262,2320.5092153787014,226895.70288310607,2.272301e-06,4.22518e-05,99.38401442307692,1116.2852,-23.010117,350.81488,49.896957,132.96237,-1.1518294,21.436611,2.6519651,1.4106135,1.864822,7.7240887,-0.48410243,10.834183,-4.4069285,-1.697988,-9.572926,0.7609522,-6.7890353,2.5977323,-2.776322,1.656058
TRKKJTW128F14A2CC9,"instrumental, classical, piano",New Age,0.131,5,0.0412,79.012,3,0.29926023,0.08354007,0.0004210999,963.9136450111512,20139.78689239304,3.827351e-06,3.3476174e-06,117.45383522727272,795.92834,-26.207993,88.87528,50.101112,54.69344,16.112408,6.974499,-3.8069143,1.5961646,6.486369,10.779743,-1.5986276,0.18685214,-5.341487,1.0615793,7.5727863,10.868238,12.715676,8.521734,-1.7921973,-0.758857
TRONJKE128F4263BB4,"instrumental, classical",Pop,0.91,10,0.591,115.054,4,0.40981,0.07923691,0.0054482818,2950.2496474803247,474644.6053651858,2.1420487e-06,9.630267e-05,117.45383522727272,4788.689,3.8669548,140.7709,34.353016,81.55371,3.1462197,17.01608,6.8087873,12.44691,2.263926,8.638418,0.837289,6.1453094,-0.2310251,1.9484046,-2.2410069,0.22347918,-0.28633726,1.4029405,-3.4342177,-2.896714
TRCQPYE128F4259B7C,"electronic, instrumental, dance, trance, house, techno, electro",Electronic,0.882,7,0.579,135.033,4,0.48681957,0.08350763,0.0005611643,2798.873297066953,547062.772971223,-0.0005901565,-0.002214994,135.99917763157896,1269.5334,15.092812,189.11185,22.353296,170.29008,8.766119,18.359459,1.8995346,10.620797,-3.1259158,4.2860336,-2.6932626,5.2315826,-1.5725102,0.38958597,-3.1026037,3.1789622,-10.664953,-4.933414,-11.294785,-2.2765362
TRYTMKP128F9300AF9,"electronic, instrumental, chillout, trip_hop, electro, downtempo, lounge",Electronic,0.444,0,0.609,120.058,5,0.2972987,0.09469927,0.0022250686,1699.8162891326035,387161.337988501,-0.000110251465,8.5605934e-05,117.45383522727272,4527.669,10.829535,374.80505,36.55875,92.92765,4.1991334,12.510496,-0.8866324,5.508407,3.253352,13.169541,-6.9867167,-6.1018624,0.2916483,-4.898213,-4.2814755,-7.4790196,2.5352511,-4.1079364,1.3794801,-4.999353
TRNAVUA128F423EE88,"indie, folk, instrumental, acoustic",Folk,0.644,7,0.0884,134.648,4,0.24490184,0.083438106,0.0008482037,1143.9429485960648,71271.18412856765,-4.5434746e-05,-6.7798874e-06,198.76802884615384,1873.8007,-11.933927,314.7067,17.383247,125.530815,-1.8051518,-1.828634,-4.3973746,4.062818,-13.473222,-13.857918,-15.646221,-1.8688289,-7.6530323,-1.5038793,-10.08352,-8.776466,-11.189162,-8.060069,-1.0040487,3.7582457
TRABTWX128F42B8619,"instrumental, soundtrack",Country,0.152,0,0.0343,86.336,4,0.41036305,0.074768886,0.0066413744,1565.4289705614076,185067.6010707261,-2.8920842e-06,3.7793638e-05,86.1328125,22541.906,-3.0608284,393.3841,27.842377,123.182976,0.018928645,2.4588494,1.6840142,11.021615,-5.579928,3.2275527,1.2822326,3.925392,-0.09389567,5.8760014,-1.4114444,0.71342933,-3.3001535,4.7498813,1.5154107,2.6020608
TRZEDRT12903CD2DCC,"pop, black_metal, death_metal, heavy_metal, industrial, thrash_metal, metalcore, melodic_death_metal, power_metal, post_hardcore, doom_metal, gothic_metal, grunge, symphonic_metal, grindcore, nu_metal, pop_rock",Pop,0.633,10,0.906,104.006,4,0.31916097,0.0878351,0.006032946,2505.876777916534,281343.12208930874,-2.6084923e-05,-0.00014255501,103.359375,1911.8896,-6.006518,441.51697,12.367217,293.47485,-1.9507546,1.8791584,4.0346494,-3.8234532,-0.11681079,2.9958644,-0.18370111,-0.6680178,-2.4751472,1.044589,-3.7998216,2.1396735,2.1381745,6.8591876,3.3044071,7.628994
TRIKUXV128F42A5517,"black_metal, death_metal, progressive_metal, melodic_death_metal, doom_metal, gothic_metal",Metal,0.922,0,0.167,75.822,4,0.5380069,0.06061948,0.000985571,2880.0905291954364,65128.62484428421,9.297146e-06,0.00034788164,75.99954044117646,143.55753,-27.350777,162.06853,37.93875,65.022835,-4.283962,24.703955,5.5174603,11.929019,6.297034,5.997068,3.2652354,7.304766,3.8007343,9.547234,-6.723745,8.372429,-5.8829975,1.2443373,4.299266,0.1596171
TRNBDXU12903CC6415,"black_metal, death_metal, industrial",Metal,0.988,2,0.545,95.875,4,0.56498843,0.05299853,0.0009372102,2897.4226066213246,227702.121155044,-1.7201567e-06,-4.8372764e-05,95.703125,325.77094,-17.68658,147.18457,18.728024,76.2318,12.2255335,0.43177208,3.1483774,8.022975,0.41650158,3.175881,1.1818365,6.20117,-1.3802981,3.86027,-2.4490924,0.47226766,-4.628233,0.29584458,-3.660921,2.1312141
TRPHLST12903CF4226,"black_metal, industrial",Metal,0.928,1,0.406,85.297,4,0.5833024,0.056561742,0.00092259527,3296.5633092081453,374175.790437545,2.5164875e-06,-5.4580818e-05,86.1328125,945.25214,-1.5278774,170.93158,40.933636,147.23193,-8.014902,7.625651,5.8414974,16.132452,-9.752708,8.349211,6.343144,2.7318785,-9.710124,2.973917,-5.293188,-4.416649,-8.536958,1.7520665,-2.589041,-1.1274668
TRRIZYQ128F92EC177,"ambient, experimental, black_metal, noise",New Age,0.637,8,0.188,143.596,3,0.4353605,0.07063178,0.0012786977,2636.745394990935,38021.42092536315,3.928743e-06,-0.00011987389,151.99908088235293,67.84249,-16.143044,114.6596,33.565186,211.13512,-4.8793263,10.91291,-4.7889595,5.5118055,-7.742146,1.7654415,-3.4711845,8.113083,-0.17038427,3.678202,-7.499097,0.75947875,-4.04401,4.260133,-0.64535534,-0.6042109
TRFFHMM128F422CA3F,black_metal,Metal,0.754,7,0.583,165.092,5,0.5396108,0.058242496,0.0007077783,2522.533131649898,67892.13476555087,1.5638492e-05,-0.00038498174,161.4990234375,266.89017,-17.585108,146.9886,34.070072,160.95816,1.4365529,9.341492,6.1079507,13.220639,-3.668132,7.623265,3.364602,4.53915,-2.3089526,3.8530817,-5.6455092,3.5200126,-3.9067998,1.0362556,-1.0352321,0.22513531
TRUMWIN128E0789F0F,"black_metal, death_metal",Metal,0.938,10,0.133,96.674,4,0.54735214,0.06096086,0.00039999242,2706.949688858825,49719.37059634266,1.3491192e-05,-0.00018522129,99.38401442307692,159.63477,-22.141054,143.6596,49.34225,78.102905,6.392144,15.068255,3.803797,16.773613,4.699944,1.4288775,2.1609697,8.742901,-0.52368736,3.2361655,-5.8414917,5.444995,-1.5930958,3.7745638,2.682226,-0.8740767
TRUNXWJ128F93297C0,"black_metal, thrash_metal",Metal,0.926,6,0.193,91.568,4,0.49098173,0.067408025,0.0008755435,2288.8039848526146,119127.44885096408,3.9329057e-06,5.5192006e-05,92.28515625,641.1706,-31.6601,189.50162,36.07917,125.48555,7.592984,2.9016018,-0.85420233,12.518608,1.2285602,1.7813449,-1.9014266,3.4847407,1.1214734,4.782914,-0.2547413,2.5186381,-2.8370135,1.7320927,-2.9793005,-3.4837015
TRLDIJZ12903CF8922,"metal, black_metal, doom_metal, gothic_metal",Metal,0.797,2,0.336,119.996,4,0.46970588,0.065403834,0.00013227177,2899.6134453668005,400418.8778376092,-1.4020167e-06,0.00011720201,123.046875,567.21014,-0.96702087,215.0114,37.923237,110.76984,12.660601,14.103015,-0.25474325,6.3508945,0.9807479,2.026896,-3.109193,6.836255,-5.6036158,-0.47858214,-4.260369,4.753848,-2.7642338,0.5918639,-0.05353702,-2.285737
TRATATB128F427C7F2,"indie, female_vocalists, singer_songwriter, piano, indie_pop, beautiful, mellow",Pop,0.607,0,0.336,121.891,4,0.37818453,0.079691626,0.0039493786,2460.174233641668,202413.45464031503,-2.268767e-05,-0.0003960619,123.046875,1848.1848,-11.490172,212.14671,27.601242,93.684265,-3.0158966,9.670197,0.68509173,0.74704903,-0.0891508,4.2254205,-6.1072617,0.18503761,-6.712039,-1.1887711,-8.0328045,-3.6607995,-5.725896,-3.2616282,-3.9259324,5.2836156
TRUJKVB128F932EBF2,"indie, female_vocalists, singer_songwriter, piano, indie_pop, love",Pop,0.77,2,0.427,115.154,4,0.34423205,0.081269346,0.0011814063,1820.3221427024648,301302.1635392008,-4.41927e-06,-4.875368e-05,117.45383522727272,1487.1188,-7.520292,189.39807,24.059307,173.43929,7.368115,12.421436,5.0733743,4.499517,3.526775,7.711778,-2.1658185,0.32029667,-3.4806633,2.4199533,-0.91983455,1.5602419,2.3043063,5.847557,2.2259026,2.3069642
TRAAXPX128F42AA93D,"female_vocalists, singer_songwriter, piano, love",Pop,0.79,8,0.573,99.048,4,0.39660278,0.083052665,0.0031767415,2307.191989503859,251132.90113760132,-1.221058e-05,-6.9040885e-05,99.38401442307692,942.2768,-0.9555201,242.43059,20.851946,134.80594,9.083177,11.478948,1.66818,9.335729,1.4387041,9.001803,-3.012178,2.840595,-1.9638329,3.9531212,-1.6006718,2.0432096,-0.07219363,3.0737684,-3.155991,3.2110808
TRFOKLX128F92FF246,"alternative, singer_songwriter, chill",New Age,0.246,2,0.37,136.348,4,0.32372355,0.084946446,0.0022357663,1703.27307802348,371646.9101953551,-8.384839e-06,-5.59139e-07,135.99917763157896,2113.023,30.706055,137.62988,28.534512,96.897835,10.970949,2.5812387,-2.0578818,1.0223972,-6.7597966,-5.68502,-6.2151775,3.726317,-2.687759,0.6852093,-4.298215,-0.8909539,-5.9373193,-0.8242509,-3.1945376,1.0357631
TRGNLXV128F424EB29,"pop, dance, 80s, british, new_wave",Pop,0.853,4,0.854,116.247,4,0.38671175,0.090229295,0.0032003082,2768.700744648932,370934.3213804096,2.1452688e-06,7.3828182e-06,117.45383522727272,2281.3445,-1.6498616,307.68036,32.561165,213.35211,4.0085483,24.115042,-1.7068003,19.173672,-5.1573052,3.3555958,-1.1831262,5.2099943,-3.3916726,-1.5482616,-4.3674507,2.3961115,-2.2804916,-0.7694494,-2.5294693,3.0949287
TRTYYTO12903CA4A34,"pop, dance, 90s",Pop,0.953,0,0.5,139.944,4,0.4408028,0.0812488,0.000763355,2977.604352314133,289898.59752110875,-4.9578516e-06,-0.000129107,143.5546875,1956.132,13.380719,277.24652,21.262976,152.56702,4.5613513,9.091527,5.1438646,9.933965,-0.02894389,4.0580263,-3.4643896,8.332455,-0.8549596,-1.7545159,1.5327382,3.7705555,-2.7104716,4.013658,0.46399233,0.18181057
TRJYYAS128F92EF6FF,"pop, dance",Pop,0.614,7,0.616,114.017,4,0.42564964,0.08863329,0.008054426,2925.6001558991875,657327.4066707442,-1.6314387e-05,8.547599e-05,112.34714673913044,3065.6575,-4.9656777,464.3135,16.450907,220.22932,3.9207182,4.421819,3.932023,5.8693733,3.7121022,6.9649196,1.7106394,3.6039553,0.26218194,4.445207,-1.4678938,3.2607048,-0.43503883,3.9156945,2.6142876,6.005137
TRFPHYZ128F426ECCC,"electronic, dance, beautiful, synthpop",Electronic,0.56,7,0.601,101.106,4,0.37657985,0.08526611,0.010015858,2742.991929559081,705695.2440536569,0.00071445823,0.0051309164,99.38401442307692,2154.9717,16.602293,526.35223,-0.78458315,390.61154,22.97605,1.6363767,1.9164563,11.103206,0.52767146,-2.6230855,-1.5169307,5.592647,-10.837702,13.304252,-13.800213,10.125345,-10.023312,-1.0260581,-9.339608,2.6110635
TRROTYB128F92F6ABB,"dance, chillout, trance, house, lounge, chill",Electronic,0.893,2,0.646,125.986,4,0.39337057,0.092764914,0.0051180096,2925.18915088132,616029.1645559939,-3.704047e-06,-4.4320062e-05,123.046875,1755.2632,22.63699,268.16763,16.043541,181.69516,4.761029,15.619813,4.2313476,10.066125,4.5367694,7.443548,-2.296124,1.4978311,-2.4819238,3.5986233,4.1496,7.765373,3.5387673,3.8361597,-1.759416,-0.37271044
TRCTLQK128F9355F31,"electronic, dance, house, electro, 00s",RnB,0.917,8,0.491,125.919,4,0.47114637,0.07362503,0.0050237896,2372.8851539556363,232146.58628906304,0.0033530833,0.007173993,123.046875,831.50616,-4.4926147,348.4084,26.158777,117.328606,6.177385,13.894906,0.025995709,8.739157,-1.1413926,5.4525175,1.2927015,6.2098265,1.864988,2.7039342,0.0110797705,3.1109354,0.273736,5.9005456,-1.094107,2.234352
TRFZASN128F93045F8,"electronic, dance, electro, synthpop",New Age,0.955,6,0.415,127.988,4,0.42489645,0.08234844,0.007996748,2870.9259775596843,322718.7871787272,1.0214041e-05,0.00040884904,129.19921875,1667.1616,14.272491,322.80756,22.360086,165.81023,6.6628704,10.742805,4.899023,0.7847592,2.843261,5.5927043,-3.2445683,-1.7007155,-2.3459337,3.8459382,0.75655663,4.934121,4.241796,7.6319327,-0.60978836,7.054401
TRCPUIL128F931ACAF,"electronic, dance, electro, synthpop",Blues,0.745,5,0.686,147.985,4,0.52141136,0.070746176,0.0046736174,3289.278764656728,339957.9119642507,-3.4024351e-06,-0.0001619428,73.828125,1100.8522,3.0619638,212.11627,23.074003,107.60178,9.231544,16.516321,2.5302207,10.617919,2.644398,11.0341625,2.000926,7.6151586,0.69131,7.9074593,1.2047818,4.326674,-1.1832559,2.8911695,-0.6354813,4.381438
TRHPNSF12903CE6C2A,"dance, pop_rock",Pop,0.853,9,0.795,145.897,4,0.39330336,0.08099897,0.0028078323,2757.853796532388,257378.5360377852,-1.0607231e-05,-0.0003557442,143.5546875,670.82623,-6.8571587,209.89882,25.240042,166.16634,3.890611,5.0584345,4.595712,7.9198275,3.4864514,3.530451,-2.3244433,4.95605,-0.34254277,4.136755,0.15108162,3.959436,-3.161083,1.6499372,-1.5449319,-1.9853865
TRSXIGQ12903CE4EEA,"80s, soundtrack",Pop,0.653,3,0.656,128.05,4,0.38119307,0.08213551,0.00023356125,2438.905610561588,669649.319103967,5.176297e-07,3.2235178e-06,117.45383522727272,1924.2511,12.253622,327.8117,19.695911,278.1439,-1.1241844,15.5867,1.8738712,4.9674487,-5.766906,2.6755517,0.7049008,2.349067,0.39156938,-2.6436183,-1.2408289,-4.8456187,-5.730485,0.48256207,-6.694697,-1.3644254
TRACQIL128F931B8AD,"pop, 80s, soundtrack",Reggae,0.407,7,0.082,82.168,4,0.31405205,0.08601697,0.0024250897,1892.9968281955664,226308.1866022916,2.896525e-06,0.00021177068,83.35433467741936,1246.3744,0.8804073,200.76099,25.573215,147.41527,3.969131,3.4722934,-1.9922459,1.6405433,-13.043522,3.503739,-17.020512,5.100875,-4.1665797,0.9524248,6.002098,0.87364656,-6.0016894,2.5485969,-5.2626233,3.6207945
TRAGERQ128F429A9BD,"pop, 80s",Latin,0.0649,2,0.479,139.867,3,0.21015215,0.090666465,0.0020374162,2301.5127151167853,664356.9068930236,1.3173157e-07,-2.429461e-06,143.5546875,3277.918,-28.057003,500.09778,9.819407,205.93997,-8.426609,-27.601814,4.9357085,-21.944843,-8.290564,7.3553967,-22.058035,-9.983483,-10.887667,-4.4956036,3.2689424,-6.7795963,0.70459473,-7.0331335,-11.123021,-1.9344887
TRACMMS128F930696B,"80s, soul, funk, rnb",Reggae,0.622,11,0.906,117.258,4,0.4161207,0.09294039,0.0051943064,2669.4032301116945,596772.3694706758,-2.6119226e-06,-0.00017690509,117.45383522727272,5322.6484,2.4974275,394.8842,30.466398,326.0175,11.624728,11.917171,1.895463,5.571053,-0.15617782,7.835115,-6.0200987,3.4410865,1.4077514,5.956713,-1.8560885,1.5276765,0.4147976,-1.5514127,-0.68020123,0.30138302
